ydeg ymin ysec xdeg xmin xsec sourcedist
18 31 15 71 45 45 4
18 31 15 71 45 15 5
18 31 15 71 44 45 6
18 31 45 71 44 45 7
18 32 15 71 44 45 8
18 32 15 71 44 15 9
18 32 45 71 44 15 10
18 33 15 71 44 15 11
18 33 45 71 44 15 12
18 34 15 71 44 15 13
18 34 15 71 43 45 14
18 34 15 71 43 15 15
18 34 15 71 42 45 16
18 34 15 71 42 15 17
18 33 45 71 42 15 18
18 34 15 71 42 15 19
18 33 45 71 42 15 20
18 33 45 71 41 45 21
18 33 45 71 41 15 22
18 33 45 71 40 45 23
18 33 15 71 40 45 24
18 33 45 71 40 45 25
18 33 15 71 40 45 26
18 33 45 71 40 45 27
18 33 45 71 40 15 28
18 33 15 71 40 15 29
18 33 15 71 39 45 30
18 33 15 71 39 15 31
18 33 15 71 38 45 32
18 32 45 71 38 45 33
18 32 45 71 38 15 34
18 32 15 71 38 15 35
18 32 15 71 37 45 36
18 32 15 71 37 15 37
18 32 15 71 36 45 38
18 31 45 71 36 45 39
18 31 45 71 36 15 40
18 31 45 71 35 45 41
18 31 15 71 35 45 42
18 31 15 71 35 15 43
18 31 15 71 34 45 44
18 31 15 71 34 15 45
18 30 45 71 34 15 46
18 30 45 71 33 45 47
18 30 45 71 33 15 48
18 30 15 71 33 15 49
18 30 15 71 32 45 50
18 29 45 71 32 45 51
18 29 45 71 32 15 52
18 29 45 71 31 45 53
18 29 45 71 31 15 54
18 29 45 71 30 45 55
18 29 45 71 30 15 56
18 29 15 71 30 15 57
18 29 15 71 29 45 58
18 29 15 71 29 15 59
18 29 15 71 28 45 60
18 29 15 71 28 15 61
18 28 45 71 28 15 62
18 28 45 71 27 45 63
18 29 15 71 27 45 64
18 29 15 71 27 15 65
18 28 45 71 27 15 66
18 28 45 71 26 45 67
18 28 45 71 26 15 68
18 28 45 71 25 45 69
18 28 45 71 25 15 70
18 28 45 71 24 45 71
18 28 45 71 24 15 72
18 29 15 71 24 15 73
18 29 15 71 23 45 74
18 29 15 71 23 15 75
18 29 15 71 22 45 76
18 29 15 71 22 15 77
18 29 45 71 22 15 78
18 29 45 71 21 45 79
18 29 45 71 21 15 80
18 30 15 71 21 15 81
18 30 15 71 20 45 82
18 12 15 73 45 45 1
18 12 15 73 45 15 2
18 12 45 73 45 15 3
18 12 45 73 44 45 4
19 39 15 72 39 45 1
19 38 45 72 39 45 2
19 38 15 72 39 45 3
19 38 15 72 39 15 4
19 37 45 72 39 15 5
19 37 15 72 39 15 6
19 37 15 72 39 45 7
19 36 45 72 39 45 8
19 36 15 72 39 45 9
19 35 15 72 28 15 1
19 35 45 72 28 15 2
19 12 15 72 35 45 1
18 32 15 72 25 45 1
19 30 45 72 39 15 1
19 30 15 72 39 15 2
19 29 45 72 39 15 3
19 29 15 72 39 15 4
18 26 45 72 40 45 1
18 26 45 72 40 15 2
18 27 15 72 40 15 3
18 27 15 72 39 45 4
18 27 15 72 39 15 5
18 27 15 72 38 45 6
18 27 15 72 38 15 7
18 11 15 73 44 45 1
18 11 45 73 44 45 2
18 11 45 73 44 45 1
18 11 45 73 45 15 2
18 12 15 73 45 15 3
18 12 15 73 45 45 4
18 12 15 73 45 45 1
18 34 45 72 13 45 1
18 35 15 72 13 45 2
18 35 45 72 13 45 3
18 35 45 72 13 15 4
18 36 15 72 13 15 5
18 36 45 72 13 15 6
18 36 45 72 12 45 7
18 37 15 72 12 45 8
18 37 45 72 12 45 9
18 37 45 72 12 15 10
18 38 15 72 12 15 11
18 37 45 72 19 15 1
18 37 15 72 19 15 2
18 37 15 72 19 45 3
18 37 15 72 19 15 4
18 36 45 72 19 15 5
18 36 45 72 18 45 6
18 38 45 72 15 45 1
18 38 15 72 15 45 2
18 38 15 72 16 15 3
18 32 15 72 26 15 1
18 26 45 71 48 15 1
18 26 45 71 48 45 2
18 27 15 71 48 45 3
18 27 15 71 48 15 4
18 27 15 71 48 45 5
18 27 45 71 48 45 6
18 27 45 71 49 15 7
18 28 15 71 49 15 8
18 28 15 71 49 45 9
18 28 45 71 49 45 10
18 28 45 71 50 15 11
18 28 45 71 50 45 12
18 29 15 71 50 45 13
18 24 15 72 48 45 1
18 23 45 72 48 45 2
18 23 45 72 48 15 3
18 24 15 72 48 15 4
18 24 15 72 48 45 5
18 24 15 72 48 15 6
18 24 45 72 48 15 7
18 24 15 72 48 15 8
18 24 45 72 48 15 9
18 24 45 72 48 45 10
18 24 45 72 48 15 11
18 25 15 72 48 15 12
18 24 15 72 50 45 1
18 24 45 72 50 45 2
18 24 45 72 51 15 3
18 25 15 72 51 15 4
18 25 45 72 51 15 5
18 25 15 72 51 15 6
18 25 45 72 51 15 7
18 25 45 72 51 45 8
18 25 15 72 58 15 1
18 25 15 72 57 45 2
18 25 15 72 57 15 3
18 25 15 72 56 45 4
18 18 15 74 12 45 1
18 18 15 74 12 15 2
18 18 15 74 13 15 1
18 18 15 74 12 45 2
18 18 15 74 12 15 1
18 17 45 74 12 15 2
18 17 45 74 11 45 3
18 18 15 74 11 45 4
18 39 15 72 11 15 1
18 39 15 72 11 45 2
18 38 45 72 11 45 3
18 38 45 72 12 15 4
18 38 15 72 12 15 5
18 39 15 72 11 15 1
18 39 15 72 11 15 1
18 39 15 72 11 15 1
18 39 15 72 11 15 1
18 39 15 72 11 15 1
18 39 15 72 11 45 2
18 39 15 72 12 15 3
18 39 15 72 12 45 4
18 39 15 72 13 15 5
18 39 15 72 13 45 6
18 38 45 72 13 45 7
18 38 45 72 14 15 8
18 38 45 72 14 45 9
18 38 45 72 15 15 10
18 38 45 72 15 45 11
18 39 15 72 11 15 1
18 43 15 72 9 45 1
18 42 45 72 9 45 2
18 42 45 72 9 15 3
18 42 15 72 9 15 4
18 41 45 72 9 15 5
18 18 15 74 11 45 1
18 17 45 74 11 45 2
18 17 45 74 11 15 3
18 17 45 74 10 45 4
18 17 15 74 10 45 5
18 17 15 74 10 15 6
18 16 45 74 10 15 7
18 16 45 74 9 45 8
18 16 45 74 9 45 1
18 16 45 74 9 45 1
18 16 15 74 9 45 2
18 16 15 74 9 15 3
18 16 15 74 8 45 4
18 16 15 74 8 45 1
18 16 15 74 8 15 2
18 15 45 74 8 15 3
18 15 45 74 8 15 1
18 15 45 74 7 45 2
18 15 45 74 7 45 1
18 15 45 74 7 15 2
18 15 45 74 7 45 1
18 15 45 74 7 15 1
18 15 45 74 7 15 1
18 15 45 74 6 45 2
18 15 15 74 6 45 3
18 15 15 74 6 15 4
18 15 15 74 5 45 5
18 14 45 74 5 45 6
18 14 45 74 5 15 7
18 14 15 74 5 15 8
18 14 15 74 4 45 9
18 34 45 72 14 45 1
18 34 45 72 15 15 2
18 34 45 72 15 45 3
18 34 15 72 15 45 4
18 34 15 72 16 15 5
18 34 45 72 16 15 6
18 34 45 72 16 45 7
18 34 45 72 17 15 8
18 34 45 72 17 45 9
18 34 15 72 17 45 10
18 14 15 74 4 45 1
18 13 45 74 4 45 2
18 13 45 74 4 15 3
18 13 45 74 3 45 1
18 13 15 74 3 45 2
18 13 15 74 3 15 3
18 12 45 74 3 15 4
18 12 45 74 2 45 5
18 13 45 74 3 45 1
18 12 45 74 2 45 1
18 12 45 74 2 15 2
18 12 15 74 2 15 3
18 11 45 74 2 15 4
18 11 45 74 1 45 5
18 11 45 74 1 15 6
18 11 15 74 1 15 7
18 11 15 74 0 45 8
18 11 15 74 0 15 9
18 12 45 74 2 45 1
18 11 15 74 0 15 1
18 10 45 74 0 15 2
18 10 15 74 0 15 3
18 10 15 73 59 45 4
18 10 15 73 59 15 5
18 10 15 73 58 45 6
18 9 45 73 58 45 7
18 9 15 73 58 45 8
18 8 45 73 58 45 9
18 8 45 73 58 15 10
18 8 15 73 58 15 11
18 8 15 73 57 45 12
18 8 15 73 57 15 13
18 7 45 73 57 15 14
18 7 45 73 56 45 15
18 7 15 73 56 45 16
18 6 45 73 56 45 17
18 6 45 73 56 15 18
18 6 45 73 56 45 19
18 6 15 73 56 45 20
18 6 15 73 56 15 21
18 5 45 73 56 15 22
18 5 45 73 55 45 23
18 5 15 73 55 45 24
18 5 15 73 55 15 25
18 11 15 74 0 15 1
18 26 15 72 41 45 1
18 26 15 72 41 15 2
18 26 45 72 41 15 3
18 26 45 72 40 45 4
18 25 15 72 43 45 1
18 25 15 72 43 15 2
18 25 45 72 43 15 3
18 25 45 72 42 45 4
18 31 45 72 33 15 1
18 31 15 72 33 15 2
18 30 45 72 33 15 3
18 30 45 72 33 45 4
18 30 45 72 34 15 5
18 15 15 72 33 15 1
18 15 15 72 32 45 2
18 34 45 72 13 45 1
18 20 45 73 50 45 1
18 20 15 73 50 45 1
19 26 15 72 40 15 1
19 26 45 72 40 15 2
19 26 45 72 40 45 3
18 59 45 72 23 45 1
18 59 45 72 23 15 2
18 59 15 72 23 15 3
18 58 45 72 23 15 4
18 58 45 72 22 45 5
18 58 15 72 22 45 6
18 25 15 72 46 15 1
18 25 15 72 45 45 2
18 25 15 72 46 15 3
18 24 45 72 46 15 4
18 19 45 73 50 45 1
18 19 45 73 51 15 2
19 8 45 72 0 45 1
18 33 15 74 19 45 1
18 32 45 74 19 45 2
18 32 45 74 20 15 3
18 32 45 74 21 45 1
18 33 15 74 21 45 2
18 33 15 74 22 15 3
18 33 15 74 22 45 4
18 33 15 74 23 15 5
18 33 15 74 23 45 6
18 33 15 74 24 15 7
18 33 45 74 24 15 8
18 33 45 74 24 45 9
18 32 45 74 20 15 1
18 32 45 74 20 45 2
18 32 45 74 21 15 3
18 32 45 74 21 45 4
18 34 15 74 14 15 1
18 34 15 74 14 45 2
18 33 45 74 14 45 3
18 33 45 74 15 15 4
18 33 45 74 15 45 5
18 33 15 74 15 45 6
18 33 15 74 16 15 7
18 33 15 74 16 45 8
19 1 15 71 57 45 1
19 0 45 71 57 45 2
19 0 45 71 57 15 3
19 0 15 71 57 15 4
18 59 15 71 59 15 1
18 59 15 71 58 45 2
18 58 45 71 58 45 3
18 58 15 71 58 45 4
18 58 15 71 59 15 5
18 58 15 71 59 45 6
18 58 15 71 59 45 1
18 57 45 71 59 45 2
18 57 45 71 60 15 3
18 57 45 72 0 15 4
18 57 15 72 0 15 5
18 56 45 72 0 15 6
18 56 45 72 0 15 1
18 56 45 71 60 15 2
18 56 45 71 59 45 3
18 56 15 71 59 45 4
18 56 15 71 59 15 5
18 56 15 71 59 45 6
18 55 45 71 59 45 7
18 18 45 74 15 15 1
18 18 45 74 14 45 2
18 18 45 74 14 15 3
18 18 45 74 13 45 4
18 18 45 74 13 15 5
18 35 45 74 1 45 1
18 35 45 74 1 15 2
18 36 15 74 1 15 3
18 35 45 74 1 15 4
18 35 45 74 0 45 5
18 35 15 74 0 45 6
18 35 45 74 0 45 7
18 35 15 74 0 45 8
18 35 15 74 0 15 9
18 35 15 74 0 45 10
18 35 15 74 0 15 11
18 25 15 72 46 15 1
18 25 45 72 46 15 2
18 26 15 72 46 15 3
18 14 15 72 32 15 1
18 13 45 72 32 15 2
18 14 15 72 32 15 1
18 13 45 71 54 45 1
18 25 45 72 51 45 1
19 56 15 72 49 45 1
18 36 15 72 19 15 1
18 35 45 72 19 15 2
18 35 45 72 19 45 3
18 35 45 72 20 15 4
18 34 45 72 19 45 1
18 35 15 72 19 45 2
18 36 15 72 19 15 1
18 36 15 72 18 45 2
18 36 15 72 18 15 3
18 35 45 72 18 15 4
18 35 45 72 17 45 5
18 35 45 72 17 15 6
18 25 15 72 44 45 1
18 24 45 72 44 45 2
19 56 15 72 49 45 1
19 55 45 72 49 45 2
19 55 45 72 49 15 3
19 56 15 72 50 15 1
19 56 15 72 49 45 2
19 21 15 71 37 15 1
19 21 45 71 37 15 2
19 22 15 71 37 15 3
19 22 45 71 37 15 4
19 23 15 71 37 15 5
19 23 15 71 37 45 6
19 23 15 71 37 15 7
19 23 15 71 37 45 8
19 23 15 71 37 15 9
19 23 45 71 37 15 10
19 23 45 71 36 45 11
19 24 15 71 36 45 12
19 24 45 71 36 45 13
19 25 15 71 36 45 14
19 25 15 71 37 15 15
19 25 45 71 37 15 16
19 26 15 71 37 15 17
19 26 45 71 37 15 18
19 26 45 71 36 45 19
19 26 45 71 37 15 20
19 27 15 71 37 15 21
19 27 15 71 37 45 22
19 27 45 71 37 45 23
19 28 15 71 37 45 24
19 28 45 71 37 45 25
18 25 45 72 51 45 1
18 26 15 72 52 15 1
18 25 45 72 52 15 2
18 26 15 72 51 15 1
19 25 15 72 36 45 1
19 25 45 72 36 45 2
19 25 45 72 37 15 3
19 26 15 72 37 15 4
19 26 15 72 37 45 5
19 26 15 72 37 45 1
19 26 15 72 38 15 2
19 26 15 72 38 45 3
19 26 15 72 39 15 4
18 34 15 72 17 15 1
18 34 15 72 17 45 2
18 34 15 72 18 15 3
18 27 15 71 56 45 1
18 2 45 71 45 15 1
18 3 15 71 45 15 2
18 3 15 71 44 45 3
18 3 45 71 44 45 4
18 4 15 71 44 45 5
18 4 15 71 44 15 6
18 4 45 71 44 15 7
18 5 15 71 44 15 8
18 5 15 71 44 45 9
18 5 45 71 44 45 10
18 5 45 71 45 15 11
18 5 45 71 45 45 12
18 5 45 71 46 15 13
18 2 45 71 45 15 1
19 49 15 72 29 15 1
19 49 15 72 28 15 1
19 48 45 72 28 15 2
19 48 45 72 27 45 3
19 48 45 72 27 15 4
19 48 45 72 26 45 5
19 48 15 72 26 45 6
19 49 15 72 28 15 1
19 48 15 72 26 15 1
19 48 15 72 25 45 2
19 47 45 72 25 45 3
18 5 45 71 46 15 1
18 5 45 71 46 45 2
18 6 15 71 46 45 3
18 6 15 71 47 15 4
18 6 45 71 47 15 5
18 6 45 71 47 45 6
18 7 15 71 47 45 7
18 7 45 71 47 45 8
18 7 45 71 48 15 9
18 6 45 71 43 15 1
18 6 15 71 43 15 2
18 6 15 71 43 45 3
18 5 45 71 43 45 4
18 5 15 71 43 45 5
18 5 15 71 44 15 6
18 4 45 71 44 15 7
18 4 15 71 44 15 8
18 3 45 71 44 15 9
18 3 15 71 44 15 10
18 3 15 71 44 45 11
18 7 45 71 48 15 1
18 7 45 71 47 45 2
18 8 15 71 47 45 3
18 8 15 71 47 15 4
18 8 15 71 46 45 5
18 8 15 71 46 15 6
18 8 15 71 45 45 7
18 8 45 71 45 45 8
18 9 15 71 45 45 9
18 9 15 71 46 15 10
18 8 45 71 46 15 11
18 8 45 71 46 15 1
18 9 15 71 46 15 2
18 9 45 71 46 15 3
18 9 45 71 46 45 4
18 9 45 71 47 15 5
18 10 15 71 47 15 6
18 10 15 71 47 45 7
18 10 15 71 47 45 1
18 10 15 71 48 15 2
18 10 45 71 48 15 3
18 10 45 71 48 45 4
18 10 15 71 48 45 5
18 10 45 71 48 45 6
18 13 15 71 49 45 1
18 13 45 71 49 45 2
18 13 45 71 50 15 3
18 14 15 71 50 15 4
18 14 45 71 50 15 5
18 10 45 71 48 45 1
18 11 15 71 48 45 2
18 11 45 71 48 45 3
18 11 45 71 49 15 4
18 12 15 71 49 15 5
18 12 15 71 49 15 1
18 12 45 71 49 15 2
18 12 45 71 49 45 3
18 13 15 71 49 45 4
18 8 45 71 43 45 1
18 8 15 71 43 45 2
18 8 15 71 44 15 3
18 7 45 71 44 15 4
18 7 45 71 43 45 5
18 7 45 71 44 15 6
18 7 45 71 43 45 7
18 7 15 71 43 45 8
18 7 45 71 43 45 9
18 7 15 71 43 45 10
18 7 15 71 43 15 11
18 6 45 71 43 15 12
18 10 15 71 44 15 1
18 9 45 71 44 15 2
18 9 45 71 44 45 3
18 9 15 71 44 45 4
18 9 15 71 45 15 5
18 8 45 71 45 15 6
18 9 15 71 45 15 7
18 9 15 71 44 45 8
18 8 45 71 44 45 9
18 8 45 71 44 15 10
18 9 15 71 44 15 11
18 8 45 71 44 15 12
18 8 45 71 43 45 13
19 38 15 71 49 45 1
18 2 15 71 44 45 1
18 2 15 71 45 15 2
18 22 45 71 8 45 1
18 22 15 71 8 45 2
18 21 45 71 8 45 3
18 21 45 71 9 15 4
18 21 15 71 9 15 5
18 21 15 71 9 45 6
18 20 45 71 9 45 7
18 20 45 71 9 15 8
18 20 15 71 9 15 9
18 19 45 71 9 15 10
18 19 45 71 9 45 11
18 19 15 71 9 45 12
18 18 45 71 9 45 13
18 18 15 71 9 45 14
18 18 15 71 10 15 15
18 17 45 71 10 15 16
18 17 15 71 10 15 17
18 17 15 71 9 45 18
18 16 45 71 9 45 19
18 16 45 71 9 15 20
18 16 15 71 9 15 21
18 15 45 71 9 15 22
18 15 45 71 8 45 23
18 15 15 71 8 45 24
18 15 15 71 8 15 25
17 57 45 71 37 15 1
17 57 45 71 37 45 2
17 57 45 71 38 15 3
17 57 45 71 38 45 4
17 58 15 71 38 45 5
17 58 45 71 38 45 6
17 58 45 71 39 15 7
17 59 15 71 39 15 8
17 59 15 71 39 45 9
17 59 15 71 40 15 10
17 59 45 71 40 15 11
17 59 45 71 40 45 12
18 0 15 71 40 45 13
18 0 15 71 41 15 14
18 0 45 71 41 15 15
18 0 45 71 41 45 16
18 1 15 71 41 45 17
18 1 15 71 42 15 18
18 1 45 71 42 15 19
18 1 45 71 42 45 20
18 1 45 71 43 15 21
18 1 45 71 43 45 22
18 1 45 71 44 15 23
18 2 15 71 44 15 24
18 2 15 71 44 45 25
18 2 15 71 44 45 1
18 2 45 71 44 45 2
18 3 15 71 44 45 3
17 47 45 71 21 45 1
17 47 45 71 22 15 2
17 48 15 71 22 15 3
17 48 15 71 22 45 4
17 48 15 71 23 15 5
17 48 15 71 23 45 6
17 47 45 71 23 45 7
17 47 45 71 24 15 8
17 48 15 71 24 15 9
17 48 15 71 24 45 10
17 48 45 71 24 45 11
17 48 45 71 25 15 12
17 49 15 71 25 15 13
17 49 15 71 25 45 14
17 49 15 71 26 15 15
17 49 45 71 26 15 16
17 49 45 71 26 45 17
17 50 15 71 26 45 18
17 50 15 71 27 15 19
17 50 45 71 27 15 20
17 50 45 71 27 45 21
17 51 15 71 27 45 22
17 51 15 71 28 15 23
17 51 45 71 28 15 24
17 51 45 71 28 45 25
17 52 15 71 28 45 26
17 52 15 71 29 15 27
17 52 45 71 29 15 28
17 53 15 71 29 15 29
17 53 15 71 29 45 30
17 53 45 71 29 45 31
17 53 45 71 30 15 32
17 54 15 71 30 15 33
17 54 45 71 30 15 34
17 54 45 71 30 15 1
17 55 15 71 30 15 2
17 55 15 71 30 45 3
17 55 15 71 31 15 4
17 55 45 71 31 15 5
17 55 45 71 31 45 6
17 56 15 71 31 45 7
17 56 15 71 32 15 8
17 55 45 71 32 15 9
17 55 45 71 32 45 10
17 55 45 71 33 15 11
17 55 45 71 33 45 12
17 55 45 71 34 15 13
17 56 15 71 34 15 14
17 56 15 71 34 45 15
17 56 45 71 34 45 16
17 56 45 71 35 15 17
17 57 15 71 35 15 18
17 57 15 71 35 45 19
17 57 15 71 36 15 20
17 57 15 71 36 45 21
17 57 45 71 36 45 22
17 57 45 71 37 15 23
17 51 15 71 17 45 1
17 51 15 71 18 15 2
17 51 15 71 18 45 3
17 51 15 71 19 15 4
17 51 15 71 19 45 5
17 51 15 71 20 15 6
17 50 45 71 20 15 7
17 50 45 71 20 45 8
17 50 15 71 20 45 9
17 49 45 71 20 45 10
17 49 15 71 20 45 11
17 49 15 71 21 15 12
17 48 45 71 21 15 13
17 48 45 71 21 45 14
17 48 15 71 21 45 15
17 47 45 71 21 45 16
17 59 45 71 10 15 1
17 59 15 71 10 15 2
17 58 45 71 10 15 3
17 58 15 71 10 15 4
17 58 15 71 10 45 5
17 57 45 71 10 45 6
17 57 45 71 11 15 7
17 57 15 71 11 15 8
17 56 45 71 11 15 9
17 56 45 71 11 45 10
17 56 15 71 11 45 11
17 56 15 71 12 15 12
17 55 45 71 12 15 13
17 55 15 71 12 15 14
17 55 15 71 12 45 15
17 54 45 71 12 45 16
17 54 45 71 13 15 17
17 54 15 71 13 15 18
17 54 15 71 13 45 19
17 53 45 71 13 45 20
17 53 45 71 14 15 21
17 53 15 71 14 15 22
17 53 15 71 14 45 23
17 53 15 71 15 15 24
17 52 45 71 15 15 25
17 52 45 71 15 45 26
17 52 15 71 15 45 27
17 52 15 71 16 15 28
17 52 15 71 16 45 29
17 51 45 71 16 45 30
17 51 45 71 17 15 31
17 51 45 71 17 45 32
17 51 15 71 17 45 33
18 8 15 71 4 15 1
18 7 45 71 4 15 2
18 7 15 71 4 15 3
18 6 45 71 4 15 4
18 6 15 71 4 15 5
18 6 15 71 4 45 6
18 5 45 71 4 45 7
18 5 45 71 5 15 8
18 5 15 71 5 15 9
18 4 45 71 5 15 10
18 4 45 71 5 45 11
18 4 15 71 5 45 12
18 4 15 71 6 15 13
18 4 15 71 6 45 14
18 3 45 71 6 45 15
18 3 15 71 6 45 16
18 3 15 71 7 15 17
18 2 45 71 7 15 18
18 2 15 71 7 15 19
18 2 15 71 7 45 20
18 1 45 71 7 45 21
18 1 45 71 8 15 22
18 1 45 71 8 15 1
18 1 15 71 8 15 2
18 1 15 71 8 45 3
18 1 15 71 8 15 4
18 1 15 71 8 45 5
18 0 45 71 8 45 6
18 0 15 71 8 45 7
18 0 15 71 9 15 8
17 59 45 71 9 15 9
17 59 45 71 9 45 10
17 59 45 71 10 15 11
19 39 45 71 11 15 1
19 39 45 71 11 45 2
19 39 45 71 12 15 3
19 40 15 71 12 15 4
19 40 15 71 12 45 5
19 40 15 71 13 15 6
19 40 15 71 13 45 7
19 40 15 71 14 15 8
19 40 45 71 14 15 9
19 40 45 71 14 45 10
19 40 45 71 15 15 11
19 40 45 71 15 45 12
19 41 15 71 15 45 13
19 41 15 71 16 15 14
19 41 15 71 16 45 15
19 41 15 71 17 15 16
19 41 45 71 17 15 17
19 41 45 71 17 45 18
19 41 45 71 18 15 19
19 41 45 71 18 45 20
19 36 15 70 58 45 1
19 36 45 70 58 45 2
19 36 45 70 59 15 3
19 37 15 70 59 15 4
19 37 45 70 59 15 5
19 37 45 70 59 45 6
19 37 45 71 0 15 7
19 37 45 71 0 45 8
19 38 15 71 0 45 9
19 38 15 71 1 15 10
19 38 15 71 1 45 11
19 38 15 71 2 15 12
19 38 45 71 2 15 13
19 38 45 71 2 45 14
19 38 45 71 3 15 15
19 38 45 71 3 45 16
19 38 45 71 4 15 17
19 38 45 71 4 45 18
19 38 45 71 5 15 19
19 38 45 71 5 45 20
19 38 45 71 6 15 21
19 38 45 71 6 45 22
19 39 15 71 6 45 23
19 39 15 71 7 15 24
19 39 15 71 7 45 25
19 39 45 71 7 45 26
19 39 45 71 8 15 27
19 39 45 71 8 45 28
19 39 45 71 9 15 29
19 39 45 71 9 45 30
19 40 15 71 9 45 31
19 40 15 71 10 15 32
19 39 45 71 10 15 33
19 39 45 71 10 45 34
19 39 45 71 11 15 35
19 41 45 71 18 45 1
19 41 45 71 19 15 2
19 41 45 71 19 45 3
19 41 45 71 20 15 4
19 41 45 71 20 45 5
19 42 15 71 20 45 6
19 42 15 71 21 15 7
19 42 15 71 21 45 8
19 42 45 71 21 45 9
19 42 45 71 22 15 10
19 42 45 71 22 45 11
19 42 45 71 23 15 12
19 43 15 71 23 15 13
19 43 15 71 23 45 14
19 37 15 72 1 15 1
19 40 15 72 7 15 1
19 40 15 72 7 45 2
19 40 45 72 7 45 3
19 40 45 72 8 15 4
19 41 15 72 8 15 5
19 41 15 72 8 45 6
19 20 45 71 39 45 1
19 20 45 71 39 15 2
19 20 45 71 38 45 3
19 20 45 71 38 15 4
19 20 15 71 38 15 5
19 20 15 71 37 45 6
19 20 45 71 37 45 7
18 32 45 72 36 45 1
18 32 45 72 36 15 2
18 32 45 72 35 45 3
18 33 15 72 35 45 4
18 17 15 72 34 45 1
18 17 15 72 34 15 2
18 16 45 72 34 15 3
18 16 45 72 33 45 4
18 16 45 72 34 15 5
18 16 15 72 34 15 6
18 16 15 72 33 45 7
18 17 45 72 34 45 1
18 17 15 72 34 45 2
18 31 45 72 33 45 1
18 31 45 72 33 15 2
18 31 45 72 32 45 3
18 32 15 72 32 45 4
18 32 15 72 32 15 5
18 32 15 72 31 45 6
19 20 45 71 37 15 1
19 20 45 71 37 45 2
19 20 45 71 37 15 1
19 21 15 71 37 15 2
18 14 15 72 32 15 1
19 42 15 72 23 45 1
19 42 15 72 23 15 2
19 42 15 72 23 15 1
19 42 15 72 22 45 2
19 42 15 72 22 15 3
19 42 15 72 21 45 4
19 42 15 72 21 15 5
19 42 15 72 20 45 6
19 42 15 72 21 15 7
19 42 15 72 20 45 8
19 42 45 72 20 45 9
19 42 45 72 20 15 10
19 27 15 72 40 45 1
19 27 45 72 40 45 2
19 33 15 71 43 45 1
19 38 15 71 53 15 1
19 38 45 71 53 15 2
19 38 45 71 53 45 3
19 38 15 71 53 45 4
19 38 15 71 54 15 5
19 37 45 71 54 15 6
19 37 45 71 54 45 7
19 37 45 71 55 15 8
19 37 45 71 55 45 9
19 37 45 71 56 15 10
19 38 15 71 56 15 11
19 38 15 71 56 45 12
19 38 15 71 57 15 13
19 38 15 71 50 45 1
19 38 15 71 51 15 2
19 38 15 71 51 45 3
19 38 15 71 52 15 4
19 38 45 71 52 15 5
19 38 45 71 52 45 6
18 51 15 71 48 45 1
18 50 45 71 48 45 2
18 50 45 71 48 15 3
18 50 15 71 48 15 4
18 24 45 72 53 15 1
18 24 45 72 52 45 2
18 25 15 72 52 45 3
18 25 15 72 52 15 4
18 25 45 72 52 15 5
18 25 45 72 51 45 6
18 33 45 72 18 45 1
18 34 15 72 18 45 2
18 34 15 72 18 15 3
18 33 45 72 18 45 1
18 33 45 72 19 15 2
18 33 15 72 19 15 3
18 33 15 72 18 45 4
18 37 45 72 15 45 1
18 38 15 72 15 45 2
18 38 15 72 15 15 3
18 38 45 72 15 15 4
19 47 45 72 25 45 1
19 47 45 72 25 45 1
19 47 45 72 25 45 1
19 47 45 72 25 45 1
19 47 45 72 25 45 1
19 47 15 72 25 45 2
19 47 15 72 25 45 1
19 47 15 72 25 15 2
19 46 45 72 25 15 3
19 46 45 72 25 45 4
19 46 45 72 25 15 5
19 46 15 72 25 15 6
19 47 15 72 25 15 1
19 46 45 72 25 15 2
19 46 45 72 25 45 3
19 46 45 72 25 15 4
19 46 15 72 25 15 5
19 46 15 72 25 45 6
19 45 45 72 25 45 7
19 45 15 72 25 45 8
19 46 15 72 25 15 1
19 46 15 72 25 45 2
19 45 45 72 25 45 3
19 45 15 72 25 45 4
18 21 45 73 11 45 1
18 21 45 73 11 15 2
18 21 45 73 10 45 3
18 21 15 73 10 45 4
18 21 45 73 10 45 5
18 21 15 73 10 45 6
18 21 15 73 10 15 7
18 21 15 73 9 45 8
18 21 15 73 9 15 9
18 21 15 73 8 45 10
18 21 45 73 8 45 11
18 21 45 73 8 15 12
18 22 15 73 8 15 13
18 22 15 73 7 45 14
18 22 15 73 7 15 15
18 22 15 73 6 45 16
18 22 45 73 6 45 17
18 22 45 73 6 45 1
18 22 45 73 6 15 2
18 22 45 73 5 45 3
18 23 15 73 5 45 4
18 23 45 73 5 45 5
18 30 15 70 30 45 1
18 29 45 70 30 45 2
18 29 45 70 30 15 3
18 29 15 70 30 15 4
18 29 15 70 29 45 5
18 28 45 70 29 45 6
18 28 15 70 29 45 7
18 28 15 70 29 15 8
18 28 15 70 28 45 9
18 27 45 70 28 45 10
18 27 15 70 28 45 11
18 27 15 70 28 15 12
18 26 45 70 28 15 13
18 26 15 70 28 15 14
18 25 45 70 28 15 15
18 25 45 70 28 45 16
18 25 15 70 28 45 17
18 25 15 70 28 15 18
18 24 45 70 28 15 19
18 24 45 70 27 45 20
18 24 15 70 27 45 21
18 24 15 70 28 15 22
18 24 15 70 27 45 23
18 23 45 70 27 45 24
18 23 15 70 27 45 25
18 22 45 70 27 45 26
18 22 45 70 28 15 27
18 22 15 70 28 15 28
