ydeg ymin ysec xdeg xmin xsec sourcedist
18 58 15 72 20 45 420
19 49 15 71 38 15 380
18 18 15 72 21 15 2
19 51 15 73 16 15 5
18 36 15 69 9 15 40
18 24 15 71 55 45 35
18 22 15 72 25 15 1
19 47 15 73 22 15 43
18 29 15 72 24 15 60
18 25 45 73 2 45 2
19 51 45 71 1 45 121
19 28 15 71 39 45 39
19 31 45 72 34 45 76
19 42 15 70 22 45 163
18 19 15 72 27 15 10
19 31 15 71 47 15 40
19 19 45 72 2 15 73
19 39 45 70 23 45 118
19 26 15 70 42 15 125
18 26 45 72 5 15 113
19 49 15 72 35 15 128
19 4 45 72 27 15 455
18 29 15 72 36 45 97
18 27 45 69 53 15 196
18 24 15 74 27 15 6
18 19 45 74 3 15 33
18 19 45 74 8 45 19
18 38 45 72 14 15 14
18 43 15 70 31 45 81
18 15 15 72 57 15 86
18 36 45 70 25 45 44
19 40 15 72 34 45 102
18 40 45 71 4 45 184
18 33 15 70 29 45 53
18 13 15 72 49 15 108
18 17 45 72 49 45 2
19 6 15 69 39 15 208
18 16 45 72 49 45 96
19 32 45 72 42 15 5
18 23 45 72 1 45 42
18 40 15 72 12 45 1
19 42 45 71 29 45 352
18 47 45 72 30 15 41
19 11 15 72 29 45 116
18 23 45 72 1 15 41
19 33 45 72 33 45 3
18 24 15 71 9 45 90
18 32 45 74 12 15 2
18 23 15 72 2 45 2
18 43 15 72 13 45 2
19 38 15 72 30 45 84
19 42 15 72 11 45 1
19 35 45 71 5 15 237
18 34 15 70 38 15 94
19 14 15 72 46 15 594
19 9 45 72 15 15 2
18 17 45 71 11 45 215
18 32 45 72 7 15 143
18 28 45 69 10 45 64
19 19 45 72 0 15 33
19 39 45 71 44 45 2
18 27 15 72 31 15 39
19 6 45 72 28 15 473
19 13 15 72 32 15 125
19 7 45 71 58 45 250
18 59 45 72 18 45 34
18 25 45 72 4 15 53
18 50 15 72 10 45 35
19 36 15 71 45 45 63
18 17 45 72 8 45 3
19 15 45 72 12 45 1
18 17 15 72 37 15 96
19 43 15 71 28 15 344
19 9 15 69 42 45 197
19 46 45 72 44 45 36
18 28 15 71 58 15 2
19 35 15 71 44 15 74
18 24 45 72 30 15 32
19 49 45 71 39 15 383
18 28 45 72 33 15 103
18 21 15 73 38 15 5
19 15 15 72 32 15 17
18 27 15 72 26 15 74
19 38 15 70 22 15 132
18 21 45 72 56 45 1
18 33 45 69 60 15 76
19 38 45 72 40 15 120
19 50 15 72 32 15 138
18 13 15 73 45 15 71
19 14 45 72 32 45 129
18 36 15 70 9 45 53
19 51 45 72 36 45 3
18 52 45 71 51 15 123
18 19 15 71 34 45 1
19 26 15 72 19 45 108
18 15 15 71 8 45 71
18 18 45 73 52 15 47
18 41 45 72 13 15 33
18 27 15 74 1 15 1
18 8 45 73 52 45 46
18 40 15 70 0 15 54
18 30 45 74 2 15 105
18 24 15 69 5 15 133
18 37 45 68 54 15 118
18 47 15 72 12 15 79
19 4 15 70 53 15 151
18 53 15 70 30 45 56
18 20 45 73 37 15 2
19 40 45 72 24 45 4
18 15 45 72 4 45 3
18 40 45 72 10 15 48
18 57 15 71 14 45 48
18 48 45 72 7 15 96
18 24 15 72 54 15 8
18 26 15 74 0 15 113
19 36 45 71 5 15 230
18 26 15 74 21 15 127
18 57 15 71 52 15 301
19 16 45 72 18 45 53
18 15 45 72 20 15 52
18 25 15 72 4 15 48
18 35 15 72 14 45 143
18 25 15 73 20 45 173
18 36 15 71 57 15 1
18 19 45 72 53 15 69
19 32 15 71 54 45 36
18 27 15 70 16 45 42
18 31 15 72 25 15 2
18 27 15 72 25 45 75
18 17 15 73 25 15 1
19 14 45 70 54 15 46
18 53 15 70 36 15 7
19 28 45 70 58 45 236
18 12 45 72 50 15 131
18 31 15 70 30 15 60
19 39 45 70 27 45 104
18 41 45 72 9 45 3
18 12 45 72 47 15 44
19 41 15 71 39 15 7
18 46 15 70 59 15 92
18 47 45 71 3 45 47
18 38 15 70 27 45 51
19 18 15 72 10 15 6
18 40 45 72 10 45 49
19 29 15 72 36 15 61
18 40 15 72 3 15 32
19 46 15 71 34 45 365
19 5 15 71 55 15 266
18 11 45 71 10 45 2
19 36 45 70 26 15 5
18 19 15 72 53 45 103
18 37 15 71 0 45 14
19 36 15 70 19 45 207
19 7 15 71 48 45 35
18 54 45 71 16 15 42
19 5 15 71 17 45 3
19 39 45 71 18 15 283
19 47 45 70 52 45 163
18 4 45 73 53 45 2
18 24 45 72 46 15 79
19 30 15 72 30 15 58
18 29 45 72 36 45 98
19 23 45 72 41 15 35
19 30 45 71 47 45 38
18 44 15 71 3 15 55
18 46 15 71 12 45 111
18 26 15 69 5 45 126
19 38 45 71 43 15 85
18 43 45 71 1 15 202
18 48 45 71 53 45 1
19 29 45 72 13 15 120
18 16 15 72 59 15 3
18 42 15 69 53 15 105
18 23 45 73 27 15 85
18 53 15 71 36 15 83
19 15 15 70 50 15 43
19 34 45 72 49 15 7
18 16 15 73 6 45 34
19 28 15 70 45 45 136
18 22 45 68 36 15 151
18 27 15 68 57 45 57
18 12 45 71 8 45 8
19 3 45 71 17 15 33
19 6 45 70 39 15 66
18 37 45 71 1 45 17
19 6 15 69 42 15 198
18 17 15 70 30 45 101
18 37 45 70 35 15 3
18 27 15 69 6 15 123
18 22 15 73 55 45 1
18 28 15 72 31 15 98
18 15 45 72 57 45 84
18 57 45 71 45 15 162
18 50 15 72 55 45 68
18 14 15 72 50 15 102
18 32 45 68 57 15 5
19 30 45 72 30 15 59
19 52 15 71 38 15 1
18 21 15 73 49 45 39
19 11 45 72 29 15 3
18 28 45 72 19 45 40
18 31 45 71 1 45 19
19 14 45 72 11 15 6
19 30 15 72 29 45 57
19 19 45 71 15 15 74
18 55 45 72 17 45 407
18 51 45 68 50 45 1
19 9 45 71 46 45 41
19 38 45 72 31 45 89
18 24 15 72 22 15 50
19 33 45 72 34 45 5
19 5 45 71 51 15 51
18 30 45 70 32 45 70
19 9 15 72 2 15 227
19 41 15 71 59 15 1
18 56 15 70 17 45 10
18 27 45 72 5 15 111
18 20 45 74 14 45 1
19 41 15 71 24 45 319
19 34 45 71 47 15 65
19 48 45 70 57 15 142
18 48 45 72 56 45 5
18 57 15 71 43 45 154
18 42 45 70 3 15 43
19 12 15 72 45 45 539
19 37 15 72 12 15 5
18 23 15 73 37 15 2
18 21 45 73 7 15 108
18 44 15 70 8 15 2
19 22 15 72 44 45 1
18 27 15 68 53 15 159
18 28 15 73 21 15 74
18 42 15 69 51 45 114
19 41 15 72 38 45 44
18 21 45 73 16 45 4
18 52 15 71 35 15 77
18 32 45 74 19 15 152
18 16 45 73 3 45 48
19 33 45 71 1 15 226
19 28 15 71 40 45 43
18 28 15 70 30 45 69
18 14 15 72 27 15 1
19 2 45 71 52 15 99
18 37 45 69 48 15 142
18 20 15 73 3 15 8
18 60 15 71 49 45 116
19 7 45 72 9 15 110
19 38 45 71 20 45 294
18 41 15 72 13 15 2
18 13 45 73 53 15 5
18 21 45 72 56 15 2
18 15 45 72 50 45 93
18 47 45 72 1 45 33
18 16 15 73 50 45 57
19 30 15 71 21 45 5
19 44 15 72 23 45 83
18 37 15 71 1 15 15
18 36 45 74 5 45 48
18 33 15 74 12 15 3
19 30 15 72 38 15 97
19 18 15 72 36 15 149
19 43 15 71 27 15 342
19 9 15 72 37 15 514
18 39 45 68 44 15 93
19 41 45 72 8 45 140
18 26 45 72 22 15 2
18 32 15 69 21 45 131
19 6 45 71 40 15 74
18 55 45 70 25 45 69
19 43 45 72 45 45 145
19 40 45 71 23 45 312
18 18 15 72 29 45 61
18 14 15 73 59 15 5
19 32 15 70 51 15 159
18 23 15 74 4 15 6
19 21 15 71 13 45 230
19 0 15 71 15 45 36
18 36 45 72 17 45 146
18 44 15 72 14 45 2
18 30 15 72 5 45 4
18 20 45 73 47 15 79
18 8 45 73 52 15 47
19 39 45 71 45 45 84
19 31 15 70 59 45 225
18 19 45 72 55 15 3
18 22 45 74 19 45 3
18 29 45 72 37 45 100
18 28 45 73 17 45 190
19 4 45 70 50 15 106
19 28 45 72 28 15 51
18 13 45 73 45 15 70
19 2 15 71 52 45 285
18 48 15 72 11 45 73
18 22 15 73 27 45 2
19 37 15 70 26 45 3
19 36 45 70 31 15 51
18 17 15 73 33 45 69
18 23 15 72 4 15 3
19 26 45 72 4 15 8
19 27 15 72 5 15 50
19 43 45 72 7 15 2
19 20 15 72 1 15 36
19 24 15 71 46 45 35
18 22 15 70 14 45 25
18 27 15 72 39 45 3
19 19 45 70 57 15 295
18 21 15 71 24 15 54
18 42 45 71 6 45 128
19 1 15 71 17 15 2
19 17 15 72 7 15 187
19 13 15 72 12 45 176
18 9 45 72 54 45 35
18 28 45 70 17 15 46
19 4 15 70 35 15 83
18 37 45 71 16 15 11
18 11 45 73 45 45 76
19 52 45 71 5 15 1
18 52 15 70 28 45 82
18 53 45 71 56 45 192
18 11 45 72 42 15 40
18 44 15 71 9 15 116
18 17 15 72 48 15 2
19 36 45 71 12 15 262
19 8 45 71 38 15 60
19 13 15 72 36 45 539
18 37 15 68 59 15 10
18 47 15 71 7 15 43
19 40 15 71 51 15 10
18 31 15 70 34 45 77
18 35 45 69 22 45 122
18 53 15 72 5 45 358
18 16 45 74 4 45 40
18 14 15 73 10 45 144
19 16 15 72 26 15 1
18 54 15 71 53 15 317
18 18 15 72 53 15 98
18 52 15 71 52 45 125
18 32 15 70 35 45 81
19 32 45 70 59 15 188
19 28 45 70 45 45 139
18 27 45 72 21 45 3
19 44 15 72 12 45 113
18 19 45 72 28 15 55
19 47 15 71 1 45 36
18 19 45 74 3 45 70
18 37 15 74 17 15 1
19 41 45 71 45 45 88
18 30 45 70 18 15 56
18 14 15 73 1 15 135
19 4 45 72 27 45 458
18 24 15 73 29 15 84
19 10 45 72 5 45 199
18 56 45 72 35 15 1
19 20 15 72 4 15 76
18 23 45 72 27 45 4
19 49 15 72 33 15 134
19 14 15 72 10 45 40
19 17 45 70 57 15 299
18 16 45 72 48 15 3
18 28 45 70 0 45 126
19 24 45 71 20 15 4
18 17 15 73 23 45 33
18 47 15 72 56 15 1
18 15 15 72 32 45 111
19 29 15 72 28 45 51
18 20 45 73 38 45 108
18 18 45 72 54 15 105
19 36 15 71 4 45 1
18 14 15 72 23 45 4
18 31 45 72 4 45 49
19 39 45 73 5 15 4
19 49 45 73 7 45 36
19 55 15 72 49 15 1
18 28 45 72 26 15 77
18 34 45 70 39 45 98
19 15 15 72 44 45 583
19 42 45 72 8 15 143
19 37 15 70 30 45 53
19 14 15 72 11 45 38
18 39 45 69 25 45 68
19 0 15 71 56 45 158
18 15 15 72 11 15 4
18 24 15 68 53 45 164
18 34 15 74 1 15 186
18 26 45 69 5 45 125
18 25 15 72 6 15 37
19 49 15 73 13 15 5
19 7 45 71 16 15 6
19 37 45 72 25 15 3
19 10 45 69 50 15 161
18 28 15 74 23 45 2
19 9 15 69 47 45 177
18 21 15 72 51 45 65
18 20 45 73 41 15 99
18 34 15 74 12 15 67
18 28 45 70 18 15 48
18 12 45 73 0 45 147
18 19 45 72 38 45 92
18 32 45 72 13 45 142
18 53 45 71 49 45 95
19 10 45 72 37 15 523
19 24 15 72 21 15 115
19 11 45 72 28 15 1
18 23 45 72 7 45 5
18 11 15 71 14 45 3
18 59 45 71 50 15 122
18 20 45 72 47 45 34
19 7 45 72 26 15 102
19 55 15 72 42 45 2
19 38 15 72 10 45 113
18 10 45 72 47 15 141
19 31 15 72 38 45 94
19 32 45 72 37 45 89
18 24 15 72 28 45 81
19 37 15 72 7 15 116
18 25 45 70 0 15 131
18 13 45 73 47 15 69
18 8 45 71 45 45 72
18 32 15 70 58 45 6
18 54 15 70 26 45 74
18 31 45 72 24 45 64
19 6 15 69 38 15 212
18 48 15 72 11 15 76
19 44 15 70 39 15 2
18 47 45 72 10 15 84
18 18 45 72 21 15 1
18 25 15 73 58 15 2
18 11 15 72 57 45 4
19 37 45 70 27 15 1
19 8 15 72 12 45 3
19 1 45 72 28 45 76
18 16 15 74 8 45 1
18 18 15 74 12 45 60
18 48 15 72 9 45 86
18 15 45 73 31 45 13
18 25 15 72 33 15 68
18 44 15 68 55 15 97
18 59 15 72 21 45 428
18 18 15 72 34 15 98
18 48 15 70 27 15 95
19 34 15 72 0 45 37
18 24 45 68 39 45 144
18 12 15 72 47 45 46
18 23 15 73 28 45 71
19 41 15 70 38 15 15
19 10 45 72 10 45 78
18 50 45 68 50 15 36
18 47 45 72 14 45 68
19 7 15 72 29 45 477
19 24 15 71 6 45 244
18 22 45 74 21 15 2
18 31 45 74 1 45 110
19 22 45 71 9 15 234
18 50 15 71 7 15 5
19 36 45 72 0 45 88
18 11 45 73 0 15 152
18 21 15 74 20 45 1
18 21 45 73 50 15 7
18 20 45 73 45 15 83
19 35 15 72 35 15 71
18 55 15 72 16 45 404
18 14 15 72 9 15 7
18 40 45 72 12 15 5
18 31 15 69 57 15 87
18 21 15 73 40 45 101
18 28 45 74 20 45 137
18 22 45 72 30 45 82
18 23 45 71 11 15 96
19 28 15 72 28 15 48
18 10 15 72 58 45 8
18 15 45 72 54 45 63
19 47 45 72 23 15 91
18 25 15 73 34 45 69
18 20 45 71 11 45 193
18 27 15 73 51 15 4
19 8 15 71 16 15 7
19 17 45 72 34 15 140
18 21 15 74 7 45 9
18 31 15 68 41 45 123
19 7 15 72 1 45 43
18 27 45 73 50 15 92
19 37 45 72 20 45 3
19 24 15 71 7 15 243
18 28 15 69 11 15 66
19 26 45 70 46 15 136
19 37 45 71 8 15 247
18 20 45 72 26 45 46
18 25 45 74 21 15 124
18 16 45 72 34 45 96
18 2 45 71 45 15 95
18 10 45 73 49 45 38
19 46 15 70 51 45 172
18 35 45 74 6 15 74
18 21 15 72 31 45 89
19 8 15 71 45 15 35
19 17 15 70 42 45 2
19 51 15 71 1 45 122
19 9 45 72 14 45 37
19 14 45 72 4 45 201
19 21 15 71 2 15 302
18 29 15 69 10 45 63
19 9 15 72 1 45 232
18 45 45 71 3 15 52
18 55 15 72 15 45 400
19 34 45 72 34 45 35
18 28 45 72 26 45 74
18 54 15 68 49 45 4
19 11 45 70 52 45 93
18 20 45 73 9 15 102
18 30 15 74 2 45 103
18 48 45 68 52 15 46
19 18 45 71 7 15 71
18 20 45 73 43 45 90
18 28 15 74 9 45 44
18 34 15 68 52 15 133
19 45 15 70 51 15 175
18 44 15 72 0 45 20
18 41 45 72 16 15 9
19 36 45 72 15 45 34
19 7 45 72 1 45 46
18 23 15 72 19 45 1
19 5 45 71 42 15 82
19 5 45 72 28 15 469
18 17 15 72 33 45 101
19 31 45 71 55 15 36
18 27 15 72 31 45 40
18 19 15 72 38 15 94
18 26 15 71 58 15 1
19 34 45 71 1 45 231
18 36 45 69 47 15 146
18 50 45 71 47 15 109
18 29 15 72 22 15 46
18 18 45 73 29 15 2
18 35 45 74 9 45 199
18 51 45 72 5 45 361
18 21 15 73 30 15 1
19 4 15 70 48 45 102
18 22 45 73 28 15 73
19 48 45 71 41 15 2
18 38 45 72 15 15 16
19 27 15 72 18 45 38
18 28 15 72 30 15 96
19 11 45 71 59 45 2
18 37 15 69 44 45 47
19 4 45 70 41 15 74
19 35 15 72 38 45 80
18 38 15 71 14 15 80
18 28 45 74 17 15 93
18 41 45 69 13 45 38
19 23 15 71 7 45 242
18 30 45 72 7 15 139
18 52 45 71 35 15 78
18 29 15 68 51 45 150
18 16 15 72 18 45 3
18 43 15 71 57 15 8
19 48 15 70 57 45 140
19 13 15 72 37 15 540
19 26 15 72 27 45 9
19 37 45 71 46 45 72
18 27 45 72 24 15 55
18 49 45 72 6 45 103
18 19 15 72 32 45 91
18 38 15 68 54 15 117
18 33 45 69 59 45 79
19 0 15 72 18 45 1
18 30 15 72 24 45 61
18 30 15 72 4 15 45
19 40 15 72 9 15 122
18 26 15 73 20 15 178
18 23 15 70 28 15 84
18 36 45 68 42 15 109
18 27 15 73 17 45 5
18 29 45 72 37 15 99
18 31 15 72 34 45 113
19 27 15 71 5 45 260
18 21 15 70 14 45 23
18 24 15 68 39 45 145
18 13 15 73 11 15 147
19 25 15 71 4 15 251
18 30 15 70 19 15 51
18 29 15 74 8 45 50
19 26 15 72 33 15 47
18 15 45 74 7 15 1
18 37 45 69 15 15 89
18 40 45 69 13 15 75
19 54 45 72 43 45 34
19 1 45 72 29 45 70
19 5 15 72 3 45 1
18 18 45 74 4 45 2
18 24 15 73 4 15 5
19 40 15 71 18 45 287
18 38 45 72 12 15 10
19 26 15 72 11 45 130
18 29 45 68 41 15 125
18 34 45 69 1 15 20
19 41 45 72 37 45 9
18 29 15 74 19 45 98
18 27 45 73 22 45 70
18 58 45 71 52 15 302
18 22 45 72 58 45 35
18 27 15 68 52 45 158
18 45 45 72 8 15 2
18 53 15 70 32 15 49
18 12 45 72 49 45 132
19 45 45 71 33 45 372
18 21 15 70 14 15 22
19 26 15 70 57 45 257
18 31 45 74 20 45 76
18 49 15 72 55 45 1
18 45 45 72 22 45 6
18 26 45 71 52 15 5
19 49 15 73 7 15 2
19 50 45 72 32 15 1
19 52 15 72 43 15 51
18 38 15 68 59 15 6
19 41 45 72 14 45 104
19 28 15 72 34 45 54
18 26 45 74 25 15 2
19 22 45 71 7 45 42
18 50 45 71 46 45 108
18 15 45 73 59 45 1
18 12 45 72 58 45 3
18 27 15 72 33 45 97
19 6 45 70 36 45 73
19 24 15 72 40 45 114
18 24 15 72 54 45 7
19 44 15 72 9 45 45
18 10 45 72 45 45 146
19 22 45 70 56 45 278
18 28 15 72 29 45 95
19 42 45 71 25 45 326
18 51 15 72 8 15 369
18 7 45 73 51 45 50
19 17 45 70 49 45 37
19 18 45 71 14 45 71
19 5 45 70 35 15 78
18 19 45 74 14 15 72
18 49 45 72 3 15 40
18 39 15 70 27 45 55
19 31 45 72 32 15 4
19 33 15 72 0 45 2
19 0 15 71 58 45 146
19 0 15 71 16 45 40
19 18 45 71 15 45 65
18 24 15 73 23 15 164
19 40 15 72 8 45 141
18 29 15 73 21 15 74
18 28 45 74 19 45 99
19 12 15 72 3 45 216
19 30 45 70 48 45 151
18 1 15 73 50 15 66
18 50 45 71 48 45 3
18 8 45 71 12 15 11
18 47 15 70 58 45 89
18 38 45 72 15 45 17
19 12 15 71 37 15 47
18 34 45 69 9 45 44
18 57 45 71 52 15 300
19 24 45 71 5 15 248
19 55 15 72 46 15 33
18 14 45 72 6 45 41
18 28 15 74 20 15 135
18 35 45 68 53 15 126
19 38 45 71 9 15 250
19 38 15 72 25 15 1
18 28 45 74 25 15 68
18 49 15 72 31 45 97
19 32 45 71 0 45 218
18 26 15 72 22 15 3
18 24 45 69 4 45 131
19 22 45 70 43 15 122
18 50 15 71 35 45 2
18 27 45 70 3 45 118
19 43 15 72 26 15 5
18 53 15 70 27 15 77
19 41 15 72 43 45 132
18 9 15 72 51 45 134
19 40 15 71 24 15 303
18 40 45 70 27 45 62
18 59 45 71 49 45 115
19 8 45 70 38 45 59
19 19 45 72 10 15 168
18 26 45 72 3 15 107
18 31 15 74 23 45 110
18 39 15 68 55 15 113
19 8 45 70 19 15 49
18 29 15 73 38 45 68
18 48 45 70 56 45 78
19 11 15 72 39 45 517
19 37 45 70 30 45 54
19 38 45 71 46 45 76
18 1 45 73 50 15 65
18 12 15 72 49 45 133
19 4 15 70 51 45 146
19 10 45 72 9 15 112
18 24 45 74 21 45 41
18 35 45 74 5 15 76
19 47 15 73 21 45 42
18 4 15 71 44 15 90
18 22 15 73 24 45 8
19 15 45 72 43 45 578
18 19 15 71 9 45 204
18 12 15 73 0 15 151
18 35 15 70 40 15 100
18 40 15 69 14 15 78
19 10 15 71 48 15 69
18 41 15 71 4 15 180
18 33 45 72 20 15 4
18 20 45 72 27 15 49
18 41 15 71 12 15 92
18 25 15 72 4 45 10
19 50 15 71 41 15 394
19 18 15 72 35 45 146
19 49 45 72 35 15 127
18 29 45 72 6 15 68
18 13 45 72 49 15 103
19 45 15 72 45 15 106
19 11 45 70 33 45 3
18 24 45 70 6 15 4
18 21 15 73 9 15 103
18 40 15 71 4 15 186
18 35 45 69 47 45 151
18 50 45 68 50 45 37
18 15 15 73 40 15 126
18 30 45 69 53 15 186
18 19 45 72 39 45 96
18 20 15 72 54 45 1
19 46 15 71 34 15 374
18 59 45 71 54 45 170
18 28 15 70 4 15 116
18 49 45 70 54 45 36
19 10 15 69 50 15 164
19 31 45 71 4 45 281
18 22 45 73 24 15 155
19 9 45 72 38 15 511
18 35 45 70 34 45 8
18 38 45 70 10 45 42
18 26 15 74 2 45 83
19 5 45 71 50 45 48
18 20 15 74 18 45 10
19 13 15 71 37 45 42
19 42 15 71 27 15 336
18 33 45 74 1 15 185
19 36 15 72 12 45 2
18 33 45 74 15 15 176
18 26 45 71 57 45 6
19 34 45 70 19 45 212
19 26 15 72 4 15 41
18 25 15 72 52 15 64
18 59 45 71 48 15 112
18 14 15 72 59 15 1
19 25 15 72 30 45 8
19 11 45 70 40 45 45
19 29 45 72 37 45 67
19 33 45 71 51 45 123
19 37 15 70 21 15 136
19 42 45 71 30 15 355
18 37 15 74 6 45 216
19 40 45 72 25 15 3
18 26 45 73 59 45 108
18 24 15 72 29 15 84
18 30 45 72 38 45 104
18 21 45 73 20 15 139
18 18 15 72 30 15 64
18 38 15 70 10 45 45
18 29 15 70 18 45 50
18 28 45 68 57 45 50
18 48 15 72 7 45 94
18 16 45 72 59 45 1
18 32 45 68 42 15 119
19 39 45 71 44 15 1
18 42 45 72 23 45 46
19 32 45 71 44 15 3
18 14 45 73 11 45 141
18 10 15 72 56 15 2
18 26 15 73 7 15 3
18 39 15 70 39 45 109
19 19 45 71 2 15 307
19 42 15 72 43 45 138
19 37 45 72 51 15 47
18 46 45 72 30 15 43
19 38 45 72 21 45 7
18 37 15 69 17 15 94
19 31 15 71 54 15 97
19 37 15 71 8 45 251
18 42 15 71 10 15 98
19 18 45 72 17 45 135
18 29 45 68 51 45 149
18 14 45 72 33 15 1
18 23 45 68 37 15 151
18 15 15 72 4 45 36
19 37 45 72 12 15 6
18 43 15 72 50 15 1
18 18 15 74 13 15 61
19 49 45 71 38 45 382
18 19 15 73 8 45 1
18 37 45 70 39 45 106
18 49 45 72 10 45 34
18 30 45 69 56 45 89
18 53 45 71 15 15 38
18 23 45 72 42 45 43
19 16 45 70 49 15 38
18 28 15 69 19 15 144
18 29 45 74 8 15 54
19 37 45 71 8 45 252
19 48 15 70 57 15 141
18 48 45 72 15 45 3
18 36 45 70 39 45 104
18 39 15 71 50 15 62
18 53 45 70 27 15 76
19 27 15 70 45 15 137
19 38 45 73 17 45 1
19 14 45 70 53 45 43
18 44 15 72 52 15 34
19 7 45 72 18 45 63
18 25 15 74 2 45 81
19 18 15 72 17 45 138
18 20 45 73 6 45 111
18 51 45 71 35 15 72
18 30 15 70 20 15 35
19 13 15 72 4 45 206
18 58 15 71 50 15 185
18 34 45 72 7 45 150
18 18 15 71 9 45 210
19 6 45 72 2 15 41
19 16 45 72 6 15 192
18 31 15 70 5 45 99
19 18 15 71 3 45 325
18 22 15 73 16 45 5
18 56 45 71 42 45 151
19 30 45 72 3 15 5
19 21 45 72 20 15 118
18 36 15 69 47 45 148
18 50 45 71 47 45 110
18 22 15 72 30 45 83
18 51 15 71 34 45 38
18 43 45 70 30 15 75
18 13 15 72 47 15 43
18 27 45 72 17 15 33
19 29 15 71 21 15 89
18 19 45 74 23 15 50
19 29 45 72 38 15 98
18 42 45 70 31 15 79
18 52 45 72 11 15 382
19 32 45 72 33 45 39
19 19 15 72 39 15 155
18 22 45 74 22 15 4
19 12 15 72 40 45 521
19 47 45 71 2 45 39
19 5 15 70 41 45 78
19 9 15 72 34 45 503
18 33 15 74 8 15 2
18 18 15 72 20 15 47
18 9 15 73 53 15 46
18 18 15 72 28 15 2
18 47 15 72 15 45 33
19 22 15 71 13 15 231
19 20 45 72 10 45 161
19 27 45 72 4 15 47
18 57 45 71 44 15 156
18 41 15 72 15 15 1
18 31 15 68 51 15 143
19 39 15 70 27 15 102
19 20 45 71 2 45 304
19 34 45 71 51 15 1
18 49 15 72 6 45 100
19 41 45 72 39 15 46
19 44 45 72 46 45 145
19 31 15 72 30 45 61
18 23 15 72 19 15 38
19 52 45 71 4 45 2
18 22 15 72 57 15 1
19 17 15 72 16 45 142
19 16 15 72 18 15 55
18 30 15 72 28 45 4
18 37 45 68 42 45 104
19 45 15 70 31 15 2
18 12 45 71 8 15 9
19 26 45 70 57 15 249
18 30 45 69 20 45 136
18 24 15 72 33 45 67
19 33 45 70 59 45 221
18 18 15 73 23 15 1
19 11 45 69 37 45 228
18 22 15 73 20 15 140
18 54 45 72 16 15 402
19 33 45 72 18 15 32
18 39 45 72 17 45 23
19 31 15 70 59 15 226
19 29 15 71 40 45 47
19 35 15 72 28 15 69
18 24 45 74 1 45 5
18 49 15 70 28 45 90
18 28 45 72 24 45 60
18 19 15 72 33 15 92
18 40 45 68 56 15 104
18 44 45 72 52 15 35
19 40 15 71 45 15 86
18 56 45 70 18 45 13
18 28 45 74 16 45 92
19 24 45 72 11 15 138
18 26 15 72 10 15 118
18 13 45 72 24 45 36
19 39 15 73 4 15 7
18 21 15 74 6 15 6
19 19 15 72 23 15 3
18 46 45 71 59 15 17
18 52 45 71 20 45 32
18 42 45 69 52 15 110
18 37 45 68 43 45 102
18 25 15 70 6 45 2
18 40 15 72 12 15 6
19 24 15 72 10 45 142
18 27 45 72 36 15 38
19 17 15 72 34 15 1
18 49 15 71 54 45 34
18 28 45 72 20 15 41
18 17 45 72 30 45 66
18 20 45 72 50 45 2
18 52 15 70 29 15 65
18 26 15 72 34 15 1
18 25 15 72 25 15 3
19 46 45 71 35 15 367
18 27 45 69 11 45 68
18 25 15 73 1 15 6
18 50 45 71 22 45 5
19 4 15 70 10 45 41
18 20 45 73 9 45 101
19 1 45 72 30 45 2
18 25 45 72 4 45 11
19 37 15 71 12 15 261
18 27 15 72 37 15 7
19 5 15 71 42 45 86
19 7 45 71 16 45 5
18 20 15 72 57 15 93
18 27 15 72 21 15 1
18 23 45 71 59 45 37
19 39 45 70 24 45 114
18 26 45 73 53 15 100
18 28 15 74 19 45 134
18 24 15 72 46 45 77
18 27 15 71 5 15 71
18 38 45 69 24 15 77
19 31 15 72 18 15 5
18 21 15 73 48 15 42
18 50 15 71 21 45 2
18 34 15 72 21 15 1
18 25 15 70 29 45 77
19 6 45 71 49 15 37
18 26 15 71 28 45 1
19 33 45 72 52 15 17
19 48 45 71 2 45 43
18 42 45 72 11 15 42
18 29 45 72 17 15 36
18 27 15 72 35 45 36
18 57 15 68 47 45 50
18 17 45 73 23 45 34
19 16 15 72 26 45 2
19 35 45 70 19 15 209
19 23 45 71 8 15 238
18 55 15 71 55 15 192
18 57 45 70 22 15 26
19 18 15 72 37 15 153
18 20 45 74 3 45 5
18 28 45 74 23 15 1
18 28 15 70 0 45 127
19 33 15 70 59 15 189
18 59 45 72 1 15 39
19 18 45 72 11 15 3
19 44 45 72 23 15 85
18 17 15 73 4 45 43
18 24 45 69 5 15 132
19 8 45 70 6 45 58
18 26 45 74 3 45 2
19 6 15 69 38 45 211
18 13 15 73 44 45 72
18 27 15 72 6 45 119
19 12 15 71 59 15 4
18 26 45 72 23 45 54
18 27 15 74 27 45 10
19 9 45 69 50 15 167
18 29 15 68 58 15 18
18 43 15 72 12 15 1
19 42 15 71 30 15 354
18 42 15 69 56 45 96
18 26 45 70 15 45 37
19 22 15 72 45 45 1
19 41 15 71 39 45 6
18 25 15 73 0 15 8
18 24 15 71 10 45 94
19 4 45 70 45 45 91
18 39 15 71 2 45 24
18 49 45 72 29 45 2
18 52 15 71 54 45 328
19 23 45 72 6 15 3
18 27 45 73 17 45 188
19 37 15 70 20 15 140
19 34 15 72 28 45 6
