daysince2010 Centre Grand'Anse L'Artibonite Nippes Nord Nord-Est Nord-Ouest Ouest Port-au-Prince Sud Sud-Est
355 0 0 0 0 0 0 0 0 0 0 0
356 0 0.05255173 0 0 0 0 0 0.131521 0.131521 0.7095873 0.06120482
357 0 0 0 0 0 0 0 0 0 0 0
358 0.1108364 0 0.006662295 1.3462 0 0 0 1.597981 1.597981 2.951238 1.566843
359 0 4.76469 0.7595017 0 0 3.786909 0.8312728 1.328362 1.328362 0.6289524 0.4773976
360 0.01847273 0 0 0.3048 0 0 0 1.104777 1.104777 0.7902222 0.09792771
361 0.2678546 10.47531 1.85878 11.9126 1.025864 0.8004849 2.647758 0.7167897 0.7167897 0 8.066795
362 0 0.9108966 0 0.1524 0 0 0 0 0 0 0
363 0 0 0 0 0 0 0 0 0 0 0
364 0 0 0 0 0 0 0 0 0 0 0
366 0 0 0 0 0 0 0 0 0 0 0
367 0 0 0 0 0 0 0 0 0 0 0
368 0 0 0 0 0 0 0 0 0 0 0
369 0 0 0 0 0 0 0 0 0 0 0
370 0 0 0 0 0 0 0 0 0 0 0
371 0 0 0 0 0 0 0 0 0 0 0
372 0 0 0 0 0 0 0 0 0 0 0
373 0 0.01751724 0 0 0 0 0 0.006576052 0.006576052 0.03225397 0
374 0.009236364 0.03503448 0.05329836 0.0762 0.09864078 0 0 0.07233657 0.07233657 0.03225397 0.03672289
376 0 0 0 0 0 0 0 0 0 0 0
377 0 0 0 0 0 0 0 0 0 0 0
378 0 0.2802759 0 0 0 0 0 0 0 0 0
379 0 0 0 0 0 0 0.03078788 0 0 0 0
380 0 0 0 0 0 0 0 0 0 0 0
381 0 0 0 0 0 0 0 0 0 0 0
382 0 0 0 0 0 0 0 0 0 0 0
383 0 0 0 0 0 0 0 0 0 0 0
384 0 0 0 0 0 0 0 0 0 0 0
385 0 0 0 0 0 0 0 0 0 0 0
386 0 0 0 0 0 0 0 0 0 0 0
387 0 0 0 0 0 0 0 0 0 0 0
388 0 0 0 0 0 0 0 0 0 0 0
390 0 0 0 0 0 0 0 0 0 0 0
391 0 0 0 0 0 0 0 0 0 0 0
392 0 0 0 0 0 0 0 0 0 0 0
393 0 0 0 0 0 0 0 0 0 0 0.02448193
394 0 0 0 0 0 0 0 0 0 0 0
395 0 0 0 0 0 0 0 0 0 0 0
396 0 0 0 0 0 0 0 0 0 0 0
397 0 0 0 0 0 0 0 0 0 0 0
398 0 0 0 0 0 0 0 0 0 0 0
399 0 0 0 0 0 0 0 0 0 0 0
400 0 0 0 0 0 0 0 0 0 0 0
401 0 0 0 0 0 0 0 0 0 0 0
402 0 0 0 0 0 0 0 0 0 0 0
403 0 0 0 0 0 0 0 0 0 0 0
404 0 0 0 0 0 0 0 0 0 0 0
405 0 0 0 0 0 0 0 0 0 0 0
406 0 0 0 0 0 0 0 0 0 0 0
407 0 0 0 0 0 0 0 0 0 0 0
408 0 0 0 0 0 0 0 0 0 0 0
409 0 0 0 0 0 0 0 0 0 0 0
410 0 0 0 0 0 0 0 0 0 0 0
411 0 0 0 0 0 0 0 0 0 0 0
412 0 0 0 0 0 0 0 0 0 0 0
413 0 0 0 0 0 0 0 0 0 0 0
414 0 0 0 0 0 0 0 0 0 0 0
415 0 0 0 0 0 0 0 0 0 0 0
416 0 0 0 0 0 0 0 0 0 0 0
417 0 0 0 0 0 0 0 0 0 0 0
418 0 0 0 0 0 0 0 0 0 0 0
419 0 0 0 0 0 0 0 0 0 0 0
420 0 0 0 0 0 0 0 0 0 0 0
421 0 0 0 0 0 0 0 0 0 0 0
422 0 0 0 0 0 0 0 0 0 0 0
423 0 0 0 0 0 0 0 0 0 0 0
424 0 0 0 0 0 0 0 0 0 0 0
425 0 0 0 0 0 0 0 0 0 0 0
426 0 0 0 0 0 0 0 0 0 0 0
427 0 0 0 0 0 0 0 0 0 0 0
428 0 0 0 0 0 0 0 0 0 0 0
429 0 0 0 0 0 0 0 0 0 0 0
430 0 0 0 0 0 0 0 0 0 0 0
431 0 0 0 0 0 0 0 0 0 0 0
432 0 0 0 0 0 0 0 0 0 0 0
433 0 0 0 0 0 0 0 0 0 0 0
434 0 0 0 0 0 0 0 0 0 0 0
435 0 0 0 0 0 0 0 0 0 0 0
436 0 0 0 0 0 0 0 0 0 0 0
437 0 0 0 0 0 0 0 0 0 0 0
438 0 0 0 0 0 0 0 0 0 0 0
439 0 0 0 0 0 0 0 0 0 0 0
440 0 0 0 0 0 0 0 0 0 0 0
441 0 0 0 0 0 0 0 0 0 0 0
442 0 0 0 0 0 0 0 0 0 0 0
443 0 0 0 0 0 0 0 0 0 0 0
444 0 0 0 0 0 0 0 0 0 0 0
445 0 0 0 0 0 0 0 0 0 0 0
446 0 0 0 0 0 0 0 0 0 0 0
447 0 0 0 0 0 0 0 0 0 0 0
448 0 0 0 0 0 0 0 0 0 0 0
449 0 0 0 0 0 0 0 0 0 0 0
450 0 0 0 0 0 0 0 0 0 0 0
451 0.7296727 0 0 0 0 0 0 0 0 0 0
452 0 0 0 0 0 0 0 0 0 0 0
453 0 0 0 0 0 0 0 0 0 0 0
454 0 0 0 0 0 0 0 0 0 0 0
455 0 0 0 0 0 0 0 0 0 0 0
456 0 0 0 0 0 0 0 0 0 0 0
457 0 0 0 0 0 0 0 0 0 0 0
458 0 0 0 0 0 0 0 0 0 0 0
459 0 0 0 0 0 0 0 0 0 0 0
460 0 0 0 0 0 0 0 0 0 0 0
461 0 0.6306207 0 0 0 0 0 0 0 0 0
462 0 0 0 0 0 0 0 0 0 0 0
463 0 0 0 0 0 0 0 0 0 0 0
464 0 0 0 0 0 0 0 0 0 0 0
465 0 0 0 0 0 0 0 0 0 0 0
466 0 0 0 0 0 0 0 0 0 0 0
467 0.01847273 0 0 0 0 0 0 0.04603236 0.04603236 0 0
468 0.7666182 0 0 0 0 0 0 0 0 0 0
469 0.5357091 0.07006897 0.09993443 0 0.1972816 0 0.6619394 0 0 0 1.13841
470 0 0 0 0 0 0 0 0 0 0 0
471 0 0 0 0 0 0 0 0 0 0 0
472 0 0 0 0 0 0 0 0 0 0 0
473 0 0 0 0 0 0 0 0 0 0 0
474 0 0 0 0 0 0 0 0 0 0 0
475 0 0 0 0 0 0 0 0 0 0 0
476 0 0 0 0 0 0 0 0 0 0 0
477 0 0 0 0 0 0 0 0 0 0 0
478 0 0 0 0 0 0 0 0 0 0 0
479 0 0 0 0 0 0 0 0 0 0 0
480 0 0 0 0 0 0 0 0 0 0 0
481 0 0 0 0 0 0 0 0 0 0 0
483 5.588 0.03503448 0.2065312 0 0 0 0 0.7036376 0.7036376 0 0
484 0 0 0 0 0 0 0 0 0 0 0
485 0.08312728 0.3678621 0 0 0 0 0 0.8548867 0.8548867 0 0
486 0 0.1226207 0 0 0 0 0 0 0 0 0
487 0.4341091 0.7357242 0 0 0 0 0 0.04603236 0.04603236 0 0
488 0 0 0 0.0254 0 0 0 0 0 0 0
489 0 0 0 0 0 0 0 0 0 0 0
490 0 0 0 0 0 0 0 0 0 0 0
491 0 0 0 0 0 0 0 0 0 0 0
492 0 0 0 0 0 0 0 0 0 0 0
493 0 0 0 0 0 0 0 0 0 0 0
494 0 0 0 0 0 0 0 0 0 0 0
495 0 0 0 0 0 0 0 0 0 0 0
496 0 0 0 0 0 0 0 0 0 0 0
497 0 0 0 0 0 0 0 0 0 0 0
498 0 0 0 0 0 0 0 0 0 0 0
499 0 0 0 0 0 0 0 0 0 0 0
500 0 0 0 0 0 0 0 0 0 0 0
501 0 0 0 0 0 0 0 0 0 0 0
502 0.06465455 0 0 0 0.4932039 0 0 0 0 0 0
503 0 0 0 0 0 0 0 0 0 0 0
504 0.009236364 0 0 0 0 0 0 0 0 0 0
505 0 0 0 0 0 0 0 0 0 0 0
506 0.009236364 0.1401379 0 4.4958 0 0 0 0.006576052 0.006576052 0 4.467952
507 0.01847273 0 0.01332459 0 4.083728 0 0.754303 0 0 0 0
508 23.1648 7.339724 6.768892 0.254 17.6567 0 5.788121 3.965359 3.965359 0 0
509 13.32807 0.4204138 2.198557 0 9.074952 7.604606 3.910061 12.82988 12.82988 0.9353651 0.1224096
510 5.357091 12.77007 1.425731 9.3726 0.09864078 0 0 5.84611 5.84611 0.3709206 1.897349
511 0 0.08758621 0 0 0 0 0 0 0 0 0
512 0.9051637 0 0 0 0.1380971 0 0.4310303 0.03288026 0.03288026 0 0
513 0.03694546 3.643586 0.01332459 1.1938 0 0 0 0.02630421 0.02630421 0.8386032 0.3060241
514 0.1200727 22.2469 0.293141 4.7752 1.459884 0 0.5387879 0.1183689 0.1183689 0 9.131759
515 0 0 0 0 0 0 0 0 0 0 0
516 0.508 0.8758621 0.1332459 0 0 0 0 0.756246 0.756246 0 0
517 0.8959273 36.61103 12.23864 20.9042 15.50633 0.4156364 6.911879 2.932919 2.932919 0.5966984 12.71836
518 0.1754909 5.430345 1.159239 4.7498 0 0 0.09236364 4.912311 4.912311 11.48241 12.65716
519 0.2216727 23.9811 0.4064 58.0644 1.597981 0.3078788 0.1539394 8.930278 8.930278 23.25511 51.80376
520 0.2863273 0 0 17.526 0 0 0 9.048647 9.048647 22.62616 10.18448
521 2.281382 19.21641 0.09327213 2.3368 3.807534 0.6773334 2.386061 0.006576052 0.006576052 0 31.09205
522 2.872509 13.27807 0 11.2522 0.07891262 0.7081212 0 2.676453 2.676453 4.725206 12.91422
523 3.676073 60.06662 27.53527 32.8676 0.4142913 20.24303 5.588 21.46423 21.46423 1.161143 47.06651
524 0 0 0 0 0 0.9390303 0 0 0 0.1128889 0
525 3.768436 0.5955862 0.6529049 0 1.28233 0 2.447636 0.4274434 0.4274434 0 0
526 7.573818 0 3.544341 0 0 0 1.570182 0 0 0 0
527 38.24778 0 11.64569 0 0.01972816 0 2.432242 0.3682589 0.3682589 0 0
528 7.970982 0 0.1199213 0 0 0 0.01539394 0.03288026 0.03288026 0 0
529 16.57927 0 2.998033 0 0.5918447 0.4618182 0.6003637 0.006576052 0.006576052 0.01612698 0.02448193
530 12.7 0 3.417757 0 0 0 1.308485 0.04603236 0.04603236 0 0
531 9.772073 1.401379 4.563672 12.6746 0.8088544 0 0.4002424 5.734317 5.734317 0.4676826 0.08568675
533 1.209964 0 3.757534 0 2.189825 0.2770909 5.264727 0 0 0 0
534 9.642764 0 5.449757 1.7526 1.637437 0 0.261697 11.83032 11.83032 0.3547937 0.1836145
535 31.47753 1.051035 9.693639 1.2954 0 0 0 54.57465 54.57465 46.28444 0.02448193
536 32.89069 3.24069 2.038662 3.4544 34.72155 2.016606 24.6457 6.503715 6.503715 0 0.7099759
537 10.02145 32.93241 15.78964 17.9832 11.32396 0.9544243 23.44497 21.68782 21.68782 1.419175 2.558361
538 0 0 0.3197902 0 0 0 0.03078788 0 0 0 0
539 3.426691 0.6131035 1.099279 0 3.393243 0 1.431636 0 0 0 0
540 1.052945 0 0.3464394 0 0.2367379 0 0.4464243 0 0 0 0
541 3.020291 0 3.344472 0 0.05918447 0 0.0769697 9.495819 9.495819 3.144762 0.2203374
542 2.1336 0 0.6662295 0 0 0 0 3.735197 3.735197 0.6612064 0
543 8.663709 0 8.021403 8.1788 0.1380971 0 0 13.70449 13.70449 2.677079 2.386988
544 0 0 0 0 0 0 0 0 0 0 0
545 0 0 0 0.0508 0 0 0 0.006576052 0.006576052 0 0
546 8.321964 2.627586 4.883462 1.0668 19.5506 0 8.466667 0.006576052 0.006576052 0 0.2815422
547 2.392218 2.294759 4.030689 2.159 2.426563 5.372485 10.65261 1.348091 1.348091 0.03225397 0.04896386
548 0.3417455 19.56676 1.552315 10.2616 11.71852 0.6773334 3.971636 0.06576052 0.06576052 0 0.9425542
551 4.636655 0.2802759 3.431082 1.016 0 0.1077576 0.03078788 8.509411 8.509411 2.596444 0.1468916
552 1.893455 0 3.737548 0 0 5.126182 0 3.505036 3.505036 0.999873 0
553 0 0 0 0 0 0 0 0 0 0 0
554 34.86727 52.91959 40.91315 25.1968 7.753165 7.496849 24.87661 18.65626 18.65626 0.5483175 28.97436
555 0 2.697655 0 0.0508 0.1380971 0 0 0 0 0 0
556 31.85622 0 14.87024 0 28.90175 0 4.371879 0.7299418 0.7299418 0 0
557 12.09964 0.3503448 4.990059 3.937 0 0 0 6.043392 6.043392 0 4.933109
558 18.53738 10.44028 22.28538 42.672 2.56466 0.03078788 1.262303 54.32476 54.32476 32.96356 20.17311
559 12.03498 11.91172 7.388485 8.9154 15.99953 0.3078788 12.49988 12.45504 12.45504 0.1451429 2.644048
560 1.459345 0.03503448 0.7661639 0 0 0.246303 0 0.05260842 0.05260842 1.983619 0
561 8.543636 10.16 3.191239 2.8702 2.99868 0 0.6465455 1.28233 1.28233 0.4999365 4.480193
562 18.74058 1.138621 22.52522 0 1.380971 0.7081212 2.093576 6.608932 6.608932 1.548191 0
563 16.33913 28.62317 13.47116 34.7472 2.209553 0.09236364 0.6773333 17.41339 17.41339 5.837968 27.81147
564 0 0.1051035 0 0 0 0 0 0.1183689 0.1183689 0 0
565 0 0 0 0.5334 0 0 0 0.1446731 0.1446731 0 0.2570602
566 4.756727 0.03503448 3.064656 0 0 0.508 0.1539394 0.3156505 0.3156505 0 0
567 6.483927 0 9.507095 0 1.874175 0.09236364 11.97648 0.07233657 0.07233657 0 0
568 18.35265 4.712138 9.014085 3.4036 2.426563 0.03078788 2.078182 0.9864078 0.9864078 0 0.02448193
569 6.446982 3.24069 2.644931 4.2672 0 0.3848485 0.3078788 17.33447 17.33447 3.805968 0.02448193
570 3.648364 12.96276 7.608341 1.3208 2.919767 17.98012 4.433455 0.02630421 0.02630421 0 0.01224096
571 10.92662 0.2802759 19.1541 0 7.319146 0 7.219758 0.6510291 0.6510291 0 0
572 0 0 0 0 0 0 0 0.3682589 0.3682589 0.01612698 0
573 6.188364 10.03738 6.975423 2.3876 0.2170097 0 0.03078788 4.918887 4.918887 0.1612698 0.2815422
574 16.98567 8.513379 8.427803 26.6446 0 0 0 10.52826 10.52826 0.9676191 8.017831
575 13.28189 55.58221 15.75633 35.179 10.16 0 6.465455 11.0938 11.0938 4.838095 41.80289
576 11.19447 5.710621 16.10277 17.5006 1.085049 0.7850909 1.724121 14.72378 14.72378 0.8869842 1.248578
577 11.0744 15.97572 30.38673 1.1938 15.66416 2.478424 21.15127 4.701877 4.701877 0 2.007518
578 5.551055 0 0.3064656 0 0 0 0 5.543612 5.543612 0 0
579 8.017164 0 0.4663607 0 0.05918447 0 0 0.4208673 0.4208673 0.5160635 0
580 7.555345 1.436414 4.630295 2.3876 0 0 0 22.03635 22.03635 6.079873 0.1468916
581 0 15.66041 3.617626 16.1798 0 11.91491 0 1.722926 1.722926 18.85244 20.34448
582 0 0 0 0 0 0 0 0 0 0 0
583 0 0 0 0 0 0 0 0 0 0 0
584 0 0 2.285167 0 3.945631 0 2.524606 0 0 0 0
585 11.54545 0.7357241 8.501089 0.9398 11.24505 0.3694546 11.59164 1.676893 1.676893 0.999873 0.08568675
586 0 0 0 0 0 0 0 0 0 0 0
587 3.3528 10.668 6.895475 37.719 0 0 0 7.759741 7.759741 0 6.328578
588 3.408218 2.207172 15.82961 0.1524 13.0995 3.602182 17.99552 0.887767 0.887767 0.6773334 0
589 1.182255 0 2.305154 0 2.209553 1.031394 1.570182 0 0 0 0
590 0 0.01751724 0 0.0254 0 0 0 0.2433139 0.2433139 0 0
591 6.650182 27.13421 4.32383 2.4892 37.4835 5.126182 17.88776 10.80445 10.80445 0.9837461 1.762699
592 9.790545 2.54 21.41928 0 0.9864078 0.5849697 3.186546 1.591405 1.591405 0 0
593 17.02262 3.836276 13.55777 32.2072 13.02058 4.541212 33.40485 15.61812 15.61812 4.064 2.276819
594 11.53622 0.6131035 40.50009 19.6088 9.311689 25.12291 26.86242 0.4668997 0.4668997 0 2.582843
595 15.90502 2.715172 8.541062 0 0 0.1693333 0 13.06004 13.06004 1.241778 0.2080964
596 5.855855 3.661104 6.462426 37.9476 0 0 0 17.25556 17.25556 3.402794 10.30689
597 8.654473 23.03517 15.06345 4.7752 12.09336 8.097212 26.50836 3.695741 3.695741 0 0.3672289
598 0 0 0 0 0 0 0 0 0 0 0
599 0 0 0 0 0 0 0 0.07891262 0.07891262 0 0
600 0 0.3853793 3.317823 3.5306 2.24901 17.65685 6.52703 2.617269 2.617269 2.483556 0.1836145
601 3.500582 19.56676 19.06749 16.2306 2.880311 14.14703 9.374909 5.34633 5.34633 20.38451 34.85002
602 0 7.567448 0 1.0414 0 0 0 0 0 0.2741587 1.113928
603 14.19629 18.30552 21.47924 15.113 4.300738 0.508 10.14461 9.384026 9.384026 3.386667 3.231615
606 14.47338 0 16.256 0 1.203418 0 4.556606 6.668117 6.668117 0.04838095 0
607 15.36007 0 18.57448 0 10.85049 0.3694546 2.61697 2.334498 2.334498 0 0
608 46.10793 2.680138 15.13007 25.9588 13.7308 0 2.078182 43.4414 43.4414 6.547556 6.034795
609 10.00298 3.923862 7.501744 0 0 2.955636 0.9236364 29.22397 29.22397 20.15873 1.383229
610 57.17309 11.92924 21.58584 8.5598 16.61111 4.956849 9.513455 18.30115 18.30115 2.161016 6.916145
611 48.86036 0 16.24268 0 25.86361 0.246303 15.88655 10.35071 10.35071 0.06450794 0
612 24.42095 7.742621 12.68501 0.2032 6.096 0 14.02388 2.354227 2.354227 0 0.01224096
613 0.2401455 21.09076 0.09993443 1.4224 0 0 0 0.2367379 0.2367379 0.03225397 1.358747
614 4.322618 3.591035 0.1932066 0 0 0 0.3694546 1.46646 1.46646 2.306159 0.2570602
615 6.576291 5.290207 3.07798 6.096 6.017087 0.09236364 3.248121 1.900479 1.900479 0 0.354988
616 6.391564 0.3328276 2.005351 2.8448 0 0 0 22.352 22.352 7.59581 1.358747
617 1.902691 6.709103 1.94539 3.048 0.4142913 0 0.04618182 2.788246 2.788246 1.515937 1.505639
618 0 0 0 0 0 0 0 0 0 0 0
619 0 0 0 0 0 0 0 0 0 0.03225397 0
620 0.1108364 0 0.179882 1.2192 0 0 0 0.6641812 0.6641812 9.482667 0.2080964
621 0.02770909 5.570483 0 1.524 0 0 0 0.24989 0.24989 0.1290159 15.76636
622 14.28865 0.1401379 10.2133 0 3.590524 2.878667 10.77576 0 0 0.3064127 0
623 19.76582 0.8933793 11.67234 0.4064 44.74346 12.77697 50.292 9.134136 9.134136 0.04838095 0.3794699
624 2.447636 0.8057931 0 10.414 0 0 0 1.736078 1.736078 0.4676826 1.211855
625 0 0 0 0 0 0 0 0.01972816 0.01972816 1.435302 0
626 31.35745 18.3931 8.401154 4.2926 28.11262 5.895879 48.95273 13.27705 13.27705 0.06450794 31.56945
627 60.48895 6.761655 15.76299 1.7272 20.33973 1.323879 6.142182 34.12971 34.12971 12.03073 1.456675
628 19.4056 37.43434 25.56323 11.176 77.82757 30.35685 58.28145 14.41471 14.41471 16.06248 26.48945
629 21.16975 1.016 7.468433 3.0734 61.94641 0 42.81055 0.506356 0.506356 0.1290159 3.929349
630 20.27382 4.431862 3.244538 0.2794 33.10384 2.201333 0.3386667 12.3564 12.3564 4.451048 0.3917109
631 36.48364 11.73655 19.90028 0 68.33833 10.85273 73.67539 3.334058 3.334058 0.4838095 1.028241
632 0.01847273 0.1051035 0.8261246 5.0038 0 1.524 0.1231515 5.865838 5.865838 5.612191 15.75412
633 0.1939636 0.8408276 0 0 9.430058 0.8620606 13.85455 0 0 0 0.2693012
634 0.3048 4.186621 0 3.2512 2.308194 0 1.231515 0 0 0 1.628048
635 49.38684 9.96731 32.74518 32.004 13.98726 0.03078788 8.913091 68.68686 68.68686 25.30324 20.1119
636 14.27018 1.83931 1.192551 0.0508 0.03945631 0.7081212 5.541818 5.754045 5.754045 4.54781 16.61099
637 36.80691 23.57821 11.47913 46.3804 7.06268 15.67103 23.49115 48.64963 48.64963 27.44813 26.40376
638 24.384 2.277241 17.775 2.0574 25.03503 40.77855 5.295515 13.51379 13.51379 1.241778 10.28241
639 1.274618 0.9634483 5.576341 0.4826 1.420427 1.016 0.03078788 3.071016 3.071016 2.435175 0.01224096
640 16.90255 9.249104 21.74573 0 36.65491 0.7389091 58.14291 0.6049968 0.6049968 0 0.6487711
641 6.317673 6.901793 3.850807 13.97 2.900039 3.448242 13.66982 5.648829 5.648829 3.854349 4.761735
642 1.450109 0.9108966 0.02664918 3.81 0 0 0 15.84171 15.84171 12.40165 4.284337
643 1.6256 11.99931 0 74.3712 0 0 0 10.20603 10.20603 2.177143 13.55075
644 1.690255 13.75103 2.26518 0.5842 23.45678 0.5233939 12.66921 8.397618 8.397618 0.2902857 0.673253
645 5.264727 13.36566 16.16939 42.8752 36.10252 19.304 18.99612 7.174473 7.174473 1.612698 37.37166
646 1.237673 66.1451 2.798164 119.5578 0 6.096 3.001818 19.78734 19.78734 21.36825 85.80916
647 10.18771 123.4615 5.902794 40.6908 2.110913 11.9457 3.12497 30.19065 30.19065 33.14095 79.62747
648 12.64458 71.12 33.19822 136.271 7.891262 26.1697 20.84339 45.13144 45.13144 83.26362 129.3747
649 0.4987637 58.64772 0.8128 47.625 0.887767 9.990667 1.046788 5.083288 5.083288 2.72546 38.82834
650 1.671782 35.70014 0.4596984 23.749 21.46423 0.4926061 9.944485 7.667676 7.667676 16.256 20.91981
651 9.882909 1.594069 1.025993 0 21.36559 6.003636 16.34836 1.617709 1.617709 0.4193016 0.4529157
652 3.851564 24.05117 10.18665 9.5504 12.25118 37.40727 21.30521 8.476531 8.476531 24.384 18.23904
653 261.5738 268.2415 266.5051 274.5994 260.2933 261.9433 266.269 262.1017 262.1017 262.257 278.2249
655 263.1994 260.3938 264.8995 261.493 260.096 260.096 261.1736 262.1346 262.1346 260.1121 260.8305
656 13.1064 0 25.50993 0.1524 2.012272 0.4772121 23.6143 4.609812 4.609812 0.2096508 0.07344579
657 11.73018 0.05255173 16.256 0.0254 1.479612 0 0.261697 5.504155 5.504155 0 0
658 0.9882909 1.296276 0.04663607 1.5748 0 0 0 11.60673 11.60673 0.2902857 2.607325
659 0 0 0 0 0 0 0 0.2235858 0.2235858 0 0.3794699
660 0 0.437931 0 0.0762 0 0 0 0 0 0.01612698 0.07344579
661 8.663709 4.309241 5.376472 0 0.07891262 0 0 3.255146 3.255146 0 0.1346506
662 4.886036 0.9108966 2.75819 0 0.4734757 2.524606 2.278303 3.965359 3.965359 0 0.01224096
663 0.1754909 1.068552 0.4930098 0.0508 18.16963 0 11.91491 7.608492 7.608492 1.096635 0.8568675
664 0 0 0.1865443 0 0.01972816 1.262303 4.341091 0 0 0 0.03672289
665 26.48065 0 17.56847 0 0 0 0.03078788 18.22882 18.22882 2.112635 0
666 5.126182 0.3153104 10.02675 6.5532 0.07891262 0.5849697 0.9390303 10.40331 10.40331 0.6128254 0.4406747
667 0 0 0 0 0 0 0 0 0 0 0
668 0.3232727 0 0.1865443 14.0716 0 0 0 3.215689 3.215689 7.821587 5.569639
669 0 0 0 0 0 0.1847273 0.0769697 0 0 0 0
670 4.618182 0 0.1399082 0 0.9272233 0 0 4.405955 4.405955 0.8708572 0.09792771
671 0.1016 0.5955862 0.1865443 0 0 0 0 1.374395 1.374395 0.4193016 0.2080964
672 0 0 0.01998689 0 0 0 0 0.04603236 0.04603236 0 0
673 0 3.153104 0 1.5748 0 0 0 0 0 0 1.346506
674 0.08312728 0.6831724 0 2.3876 0.05918447 0.3232727 0.1385455 0.4208673 0.4208673 0 0.4651566
675 0 0.4554483 0 0 0 0 0 0 0 0 0
676 0 0 0 0 0 0 0 0 0 0 0
677 0 0 0 0 0 0 0 0 0 0 0
678 0 0 0 0 0 0 0 0 0 0 0
679 0 0 0 0 0 0 0 0 0 0 0
680 0 0 0 0 0 0 0 0 0 0 0
681 0.6650182 0.3503448 0.4263869 0.0762 0 2.170546 1.400849 0.3485308 0.3485308 0.2902857 0.1958554
682 0.4156364 33.30028 0 16.3322 0.5523884 0 0 2.459443 2.459443 1.612698 6.757012
683 0 0 0 0 0 0 0 0 0 0 0
684 0 0 0 0 0 0 0 0 0 0 0
685 0 0 0 0 0 0 0 0 0 0 0
686 0 0 0 0 0 0 0 0 0 0 0
687 0.6096 0.01751724 0.1732197 0 0 0 0 11.74483 11.74483 0.6612064 0
688 0 0 0 0 0 0 0 0 0 0 0
689 0 0 0 0 0 0 0 0 0 0 0
690 0 0 0 0 0 0 0 0 0 0 0
691 0 0 0 0 0 0 0 0 0 0 0
692 0 0 0 0 0 0 0 0 0 0 0
693 0 0 0 0 0 0 0 0 0 0 0
694 0.02770909 0 0.07328525 0 0 0.9390303 0.1231515 0 0 0 0
695 0.05541818 0 0.02664918 0 0 0 0 0.5129321 0.5129321 0.1290159 0
696 0 0 0 0 0 0 0 0 0 0 0
697 0 0 0 0 0 0 0 0 0 0 0
698 0 0 0 0 0 0 0 0 0 0 0
699 0 0 0 0 0 0 0 0 0 0 0
700 0 0 0 0 0 0 0 0 0 0 0
701 0 0 0 0 0 0 0 0 0 0 0
702 0 0 0 0 0 0 0 0 0 0 0
703 0 0 0 0 0 0 0 0 0 0 0
704 0 0 0 0 0 0 0 0 0 0 0
705 0 0 0 0 0 0 0 0 0 0 0
706 0 0 0 0 0 0 0 0 0 0 0
707 0 0 0 0 0 0 0 0 0 0 0
708 0 0 0 0 0 0 0 0 0 0 0
709 0 0 0 0 0 0 0 0 0 0 0
710 0.1293091 0 0 0.127 0 0 0 0.2235858 0.2235858 2.677079 0.09792771
711 0 0 0 0 0 0 0 0 0 0 0
712 0 0 0 0 0 0 0 0 0 0 0
713 0 0 0 0 0 0 0 0 0 0 0
714 0 0 0 0 0 0 0 0 0 0 0
715 0 0 0 0 0 0 0 0 0 0 0
716 0 0 0 0 0 0 0 0 0 0 0
717 0 0 0 0 0 0 0 0 0 0 0
718 0 0 0 0 0 0 0 0 0 0 0
719 0 0 0 0 0 0 0 0 0 0 0
720 0 0 0 0 0 0 0 0 0 0 0
721 0 0 0 0 0 0 0 0 0 0 0
722 0 0 0 0 0 0 0 0 0 0 0
723 0 0 0 0 0 0 0 0 0 0 0
724 0 0 0 0 0 0 0 0 0 0 0
725 0 0 0 0 0 0 0 0 0 0 0
726 0 0 0 0 0 0 0 0 0 0 0
727 0 0 0 0 0 0 0 0 0 0 0
728 0 0 0 0 0 0 0 0 0 0 0
729 0 0 0 0 0 0 0 0 0 0 0
731 0 0 0 0 0 0 0 0 0 0 0
732 0 0 0 0 0 0 0 0 0 0 0
733 0 0 0 0 0 0 0 0 0 0 0
734 0 0 0 0 0 0 0 0 0 0 0
735 0 0 0 0 0 0 0 0 0 0 0
736 0 0 0 0 0 0 0 0 0 0 0
737 0 0 0 0 0 0 0 0 0 0 0
738 0 0 0 0 0 0 0 0 0 0 0
739 0 0 0 0 0 0 0 0 0 0 0
740 0 0 0 0 0 0 0 0 0 0 0
741 0 0 0 0 0 0 0 0 0 0 0
742 0 0 0 0 0 0 0 0 0 0 0
743 0 0 0 0 0 0 0 0 0 0 0
744 0 0 0 0 0 0 0 0 0 0 0
745 0 0 0 0 0 0 0 0 0 0 0
746 0 0 0 0 0 0 0 0 0 0 0
747 0 0 0 0 0 0 0 0 0 0 0
748 0 0 0 0 0 0 0 0 0 0 0
749 0.009236364 0 0 0 0 0 0 0.2235858 0.2235858 0 0
750 0 0 0 0 0 0 0 0 0 0 0
751 0 0 0 0 0 0 0 0 0 0 0
752 0 0 0 0 0 0 0 0 0 0 0
753 0 0 0 0 0 0 0 0 0 0 0
754 0 0 0 0 0 0 0 0 0 0 0
755 0 0 0 0 0 0 0 0 0 0 0
756 0 0 0 0 0 0 0 0 0 0 0
757 0 0 0 0 0 0 0 0 0 0 0
758 0 0 0 0 0 0 0 0 0 0 0
759 0 0 0 0 0 0 0 0 0 0 0
760 0 0 0 0 0 0 0 0 0 0 0
761 0 0.07006897 0 0 0 0 0 0 0 0 0
